Product ID,product_name,l1_category_name,l2_category_name,business_tagging,primary_vendor_name,Ship Date,Batch,Yes,Check
20070,Sensodyne Repair & Protect Pasta Gigi Sensitif 100 gram,Perawatan Mulut,Pasta Gigi,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Digital Distribusi Indonesia (DDI),5 Mar 2025,Batch 09,Yes,Dry
2118,Sensodyne Ultra Sensitive Extra Soft Toothbrush 1 packs 1 Pack,Perawatan Mulut,Sikat Gigi,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Digital Distribusi Indonesia (DDI),5 Mar 2025,Batch 09,Yes,Dry
2119,Sensodyne Ultra Sensitive Soft Toothbrush 1 packs 1 Pack,Perawatan Mulut,Sikat Gigi,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Digital Distribusi Indonesia (DDI),5 Mar 2025,Batch 11,Yes,Dry
1175,Sensodyne Whitening Repair & Protection Pasta Gigi Sensitif 100 gram,Perawatan Mulut,Pasta Gigi,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Digital Distribusi Indonesia (DDI),5 Mar 2025,Batch 12,Yes,Dry
21774,Silcot Cleansing Cotton isi 82 1 Pack,Perawatan Diri,Kapas & Cotton Buds,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Digital Distribusi Indonesia (DDI),5 Mar 2025,Batch 09,Yes,Dry
11009,Silcot Maximizer Cotton / Kapas 40pcs 1 Pack,Perawatan Diri,Kapas & Cotton Buds,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Digital Distribusi Indonesia (DDI),5 Mar 2025,Batch 09,Yes,Dry
41237,Silcot Premium Facial Tissue 40 sheets 1 pcs,Perawatan Rumah,Tisu,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Digital Distribusi Indonesia (DDI),5 Mar 2025,Batch 10,Yes,Dry
29632,Simba Choco Chips Cup Susu Putih 34 gram,Sarapan,Sereal & Gandum,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Digital Distribusi Indonesia (DDI),5 Mar 2025,Batch 10,Yes,Dry
20614,Soffell Bengkoang Botol/Pembasmi Serangga 80 ml,Perawatan Diri,Lotion Anti Nyamuk,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Digital Distribusi Indonesia (DDI),5 Mar 2025,Batch 11,Yes,Dry
5453,Soffell Gel Anti Nyamuk Kulit Jeruk 60gr/Pembasmi Serangga 60 gram,Perawatan Diri,Lotion Anti Nyamuk,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Digital Distribusi Indonesia (DDI),5 Mar 2025,Batch 09,Yes,Dry
11258,Soffell Geranium Mosquito Repellent Lotion 60 gram,Perawatan Diri,Lotion Anti Nyamuk,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Digital Distribusi Indonesia (DDI),5 Mar 2025,Batch 11,Yes,Dry
11259,Soffell Geranium Mosquito Repellent Spray 80 ml,Perawatan Diri,Lotion Anti Nyamuk,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Digital Distribusi Indonesia (DDI),5 Mar 2025,Batch 11,Yes,Dry
20742,Tessa Facial Tissue Tisu Wajah 200 Sheets,Perawatan Rumah,Tisu,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Digital Distribusi Indonesia (DDI),5 Mar 2025,Batch 12,Yes,Dry
20737,Tessa Toilet Roll Tissue/Tisu Kamar Mandi 8 Rolls,Perawatan Rumah,Tisu,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Digital Distribusi Indonesia (DDI),5 Mar 2025,Batch 09,Yes,Dry
20740,Tessa Towel Tissue 2 Ply 3sheets Ttp-001/Tisu Handuk,Perawatan Rumah,Tisu,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Digital Distribusi Indonesia (DDI),5 Mar 2025,Batch 12,Yes,Dry
13479,Tissue Tessa Toilet 110g 2ply/Tisu Kamar Mandi,Perawatan Rumah,Tisu,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Digital Distribusi Indonesia (DDI),5 Mar 2025,Batch 12,Yes,Dry
2104,Bear Brand Gold White Malt Susu Steril 140 ml,Susu & Olahan Susu,Susu UHT,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT DINAMIS ARTHA SUKSES,4 Mar 2025,Batch 09,Yes,Dry
31884,Bear Brand Gold White Tea Susu UHT 140 ml,Susu & Olahan Susu,Susu UHT,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT DINAMIS ARTHA SUKSES,4 Mar 2025,Batch 09,Yes,Dry
813,Bear Brand Susu Steril 189ml 189 ml,Susu & Olahan Susu,Susu Segar & Pasteurisasi,ASTRO_GO_&_QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT DINAMIS ARTHA SUKSES,4 Mar 2025,Batch 05,Yes,Dry
6021,Cerelac Bubur Bayi Beras Merah 6-24 Bulan Makanan Bayi 120 gram,Makanan & Susu Bayi,Sereal & Bubur Bayi,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT DINAMIS ARTHA SUKSES,4 Mar 2025,Batch 11,Yes,Dry
6022,Cerelac Bubur Bayi Kacang Hijau 6-24 Bulan Makanan Bayi 120 gram,Makanan & Susu Bayi,Sereal & Bubur Bayi,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT DINAMIS ARTHA SUKSES,4 Mar 2025,Batch 11,Yes,Dry
8711,Cerelac Homestyle Meals Bubur Tim Ayam Wortel Makanan Bayi 100 gram,Makanan & Susu Bayi,Sereal & Bubur Bayi,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT DINAMIS ARTHA SUKSES,4 Mar 2025,Batch 09,Yes,Dry
6018,Dancow 1+ Madu 1-3 Tahun Susu Formula 1 kg,Makanan & Susu Bayi,Susu Formula 1-3 Tahun,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT DINAMIS ARTHA SUKSES,4 Mar 2025,Batch 11,Yes,Dry
6017,Dancow 1+ Vanilla 1-3 Tahun Susu Formula 1 kg,Makanan & Susu Bayi,Susu Formula 1-3 Tahun,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT DINAMIS ARTHA SUKSES,4 Mar 2025,Batch 11,Yes,Dry
6020,Dancow 3+ Madu 3-5 Tahun Susu Formula 1 kg,Makanan & Susu Bayi,Susu Formula >3 Tahun,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT DINAMIS ARTHA SUKSES,4 Mar 2025,Batch 11,Yes,Dry
6019,Dancow 3+ Vanilla 3-5 Tahun Susu Formula 1 kg,Makanan & Susu Bayi,Susu Formula >3 Tahun,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT DINAMIS ARTHA SUKSES,4 Mar 2025,Batch 11,Yes,Dry
15973,Dancow 5+ Excel+ Madu Box 1000 gram,Makanan & Susu Bayi,Susu Formula >3 Tahun,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT DINAMIS ARTHA SUKSES,4 Mar 2025,Batch 12,Yes,Dry
793,Dancow Advanced Excelnutri Madu 1-3 Tahun Susu Formula 350 gram,Makanan & Susu Bayi,Susu Formula 1-3 Tahun,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT DINAMIS ARTHA SUKSES,4 Mar 2025,Batch 11,Yes,Dry
786,Dancow Advanced Excelnutri Madu 5-12 Tahun Susu Formula 350 gram,Makanan & Susu Bayi,Susu Formula >3 Tahun,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT DINAMIS ARTHA SUKSES,4 Mar 2025,Batch 11,Yes,Dry
35,Dancow Advanced Excelnutri Vanilla 1-3 Tahun Susu Formula 350 gram,Makanan & Susu Bayi,Susu Formula 1-3 Tahun,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT DINAMIS ARTHA SUKSES,4 Mar 2025,Batch 11,Yes,Dry
153,Dancow Advanced Excelnutri Vanilla 3-5 Tahun Susu Formula 350 gram,Makanan & Susu Bayi,Susu Formula >3 Tahun,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT DINAMIS ARTHA SUKSES,4 Mar 2025,Batch 11,Yes,Dry
191,Dancow Advanced Excelnutri Vanilla 5-12 Tahun Susu Formula 350 gram,Makanan & Susu Bayi,Susu Formula >3 Tahun,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT DINAMIS ARTHA SUKSES,4 Mar 2025,Batch 09,Yes,Dry
8784,Dancow FortiGro Full Cream Susu Formula 780 gram,Makanan & Susu Bayi,Susu Formula >3 Tahun,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT DINAMIS ARTHA SUKSES,4 Mar 2025,Batch 10,Yes,Dry
8785,Dancow FortiGro Instant Susu Formula 780 gram,Makanan & Susu Bayi,Susu Formula >3 Tahun,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT DINAMIS ARTHA SUKSES,4 Mar 2025,Batch 09,Yes,Dry
25146,Koko Krunch Cookie Cereal Bar 15 gram,Sarapan,Sereal & Gandum,ASTRO_GO_&_QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT DINAMIS ARTHA SUKSES,4 Mar 2025,Batch 12,Yes,Dry
11540,Milo 3In1 Activ-Go Polybag 340gr 10 Sachets,Minuman,Minuman Bubuk,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT DINAMIS ARTHA SUKSES,4 Mar 2025,Batch 09,Yes,Dry
34843,Milo Activ Milk Biscuits 104 gram,Biskuit,Sandwich,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT DINAMIS ARTHA SUKSES,4 Mar 2025,Batch 12,Yes,Dry
34842,Milo Activ Original Biscuits 104 gram,Biskuit,Sandwich,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT DINAMIS ARTHA SUKSES,4 Mar 2025,Batch 12,Yes,Dry
8935,Milo Activ-Go Susu UHT 110 ml 4 pcs,Susu & Olahan Susu,Susu UHT,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT DINAMIS ARTHA SUKSES,4 Mar 2025,Batch 02,Yes,Dry
6649,Milo Activ-Go Susu UHT 180ml 180 ml,Susu & Olahan Susu,Susu UHT,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT DINAMIS ARTHA SUKSES,4 Mar 2025,Batch 09,Yes,Dry
32886,Milo Nutriactiv Choco Cereal Multigrain 180ml 180 ml,Susu & Olahan Susu,Susu UHT,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT DINAMIS ARTHA SUKSES,4 Mar 2025,Batch 10,Yes,Dry
35849,Milo Susu RTD Cool Sensasi Dingin 220 ml,Susu & Olahan Susu,Susu UHT,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT DINAMIS ARTHA SUKSES,4 Mar 2025,Batch 12,Yes,Dry
1180,Nescafe 3In1 Original Instant Polybag 30 Sachets,Sarapan,Kopi (bubuk),QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT DINAMIS ARTHA SUKSES,4 Mar 2025,Batch 12,Yes,Dry
1663,Nescafe Cappuccino Coffee/Kopi 220 ml,Minuman,Kopi,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT DINAMIS ARTHA SUKSES,4 Mar 2025,Batch 08,Yes,Dry
1664,Nescafe Caramel Macchiato Coffee/Kopi 220 ml,Minuman,Kopi,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT DINAMIS ARTHA SUKSES,4 Mar 2025,Batch 09,Yes,Dry
10907,Nescafe Classic 10 pcs 2gram 2 gram,Sarapan,Kopi (bubuk),QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT DINAMIS ARTHA SUKSES,4 Mar 2025,Batch 09,Yes,Dry
10906,Nescafe Classic Bag 45 gram,Sarapan,Kopi (bubuk),QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT DINAMIS ARTHA SUKSES,4 Mar 2025,Batch 07,Yes,Dry
10905,Nescafe Classic Bag/Kopi Bubuk 90 gram,Sarapan,Kopi (bubuk),QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT DINAMIS ARTHA SUKSES,4 Mar 2025,Batch 07,Yes,Dry
35255,Nescafe Coconut Latte  220 ml,Minuman,Kopi,QUICK_COMMERCE,PT DINAMIS ARTHA SUKSES,4 Mar 2025,Batch 12,Yes,Dry
10911,Nescafe Gold Jar 50gr/Kopi Bubuk 50 gram,Sarapan,Kopi (bubuk),QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT DINAMIS ARTHA SUKSES,4 Mar 2025,Batch 08,Yes,Dry
10912,Nescafe Kopi Instant Ice Black 220ml,Minuman,Kopi,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT DINAMIS ARTHA SUKSES,4 Mar 2025,Batch 12,Yes,Dry
1665,Nescafe Latte Coffee/Kopi 220 ml,Minuman,Kopi,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT DINAMIS ARTHA SUKSES,4 Mar 2025,Batch 11,Yes,Dry
36591,Nescafe Oat Latte 220 ml,Minuman,Kopi,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT DINAMIS ARTHA SUKSES,4 Mar 2025,Batch 12,Yes,Dry
24116,Nestle Carnation Krimer Kental Manis Tube /Krimer 180 gram,Susu & Olahan Susu,Susu Kental Manis,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT DINAMIS ARTHA SUKSES,4 Mar 2025,Batch 12,Yes,Dry
570,Nestle Carnation Susu Evaporasi /Evaporated Milk 405 gram,Susu & Olahan Susu,Susu Kental Manis,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT DINAMIS ARTHA SUKSES,4 Mar 2025,Batch 09,Yes,Dry
1179,Nestle Carnation Susu Kental Manis Kaleng 365 gram,Susu & Olahan Susu,Susu Kental Manis,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT DINAMIS ARTHA SUKSES,4 Mar 2025,Batch 09,Yes,Dry
6561,Nestle Honey Stars Cereal 150 gram,Sarapan,Sereal & Gandum,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT DINAMIS ARTHA SUKSES,4 Mar 2025,Batch 11,Yes,Dry
2353,Nestle Koko Krunch Cereal 150 gram,Sarapan,Sereal & Gandum,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT DINAMIS ARTHA SUKSES,4 Mar 2025,Batch 09,Yes,Dry
658,Nestle Koko Krunch Cereal 300 gram,Sarapan,Sereal & Gandum,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT DINAMIS ARTHA SUKSES,4 Mar 2025,Batch 08,Yes,Dry
8125,Nestle Koko Krunch Combo Cereal 30 gram,Sarapan,Sereal & Gandum,ASTRO_GO_&_QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT DINAMIS ARTHA SUKSES,4 Mar 2025,Batch 09,Yes,Dry
35063,Nestle Koko Krunch Combo Cookie Cereal 30gram 30 gram,Sarapan,Sereal & Gandum,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT DINAMIS ARTHA SUKSES,4 Mar 2025,Batch 11,Yes,Dry
30055,Nestle Koko Krunch Cookie Cereal 150 gram,Sarapan,Sereal & Gandum,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT DINAMIS ARTHA SUKSES,4 Mar 2025,Batch 11,Yes,Dry
2029,Nestle Koko Krunch Duo Cereal 330 gram,Sarapan,Sereal & Gandum,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT DINAMIS ARTHA SUKSES,4 Mar 2025,Batch 11,Yes,Dry
8930,Nestle Lactogrow 3 Vanilla 1-3 Tahun Susu Formula 1000 gram,Makanan & Susu Bayi,Susu Formula 1-3 Tahun,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT DINAMIS ARTHA SUKSES,4 Mar 2025,Batch 11,Yes,Dry
8931,Nestle Lactogrow 4 Vanilla 3-12 Tahun Susu Formula 1000 gram,Makanan & Susu Bayi,Susu Formula >3 Tahun,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT DINAMIS ARTHA SUKSES,4 Mar 2025,Batch 11,Yes,Dry
22033,Nestle Maggi Seasoning Botol 200 ml,Bahan Masak & Bumbu,Taburan,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT DINAMIS ARTHA SUKSES,4 Mar 2025,Batch 10,Yes,Dry
11871,Nestle Milo Balls Cereal 150 gram,Sarapan,Sereal & Gandum,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT DINAMIS ARTHA SUKSES,4 Mar 2025,Batch 09,Yes,Dry
916,Nestle Milo Cereal 300 gram,Sarapan,Sereal & Gandum,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT DINAMIS ARTHA SUKSES,4 Mar 2025,Batch 08,Yes,Dry
7783,STARBUCKS Double Shot Espreso Latte/Kopi 220 ml,Minuman,Kopi,ASTRO_GO_&_QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT DINAMIS ARTHA SUKSES,4 Mar 2025,Batch 09,Yes,Dry
1089,Bagus Aluminum Foil Box 30cm x 7.62m/Perlengkapan Dapur 1 Box,Kebutuhan Dapur,Plastic Wrap,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Distribusi Surya Kencana,8 Mar 2025,Batch 11,Yes,Dry
1090,Bagus Aluminum Foil Refill 30cm x 7.62m/Perlengkapan Dapur 1 Pack,Kebutuhan Dapur,Plastic Wrap,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Distribusi Surya Kencana,8 Mar 2025,Batch 09,Yes,Dry
1159,Bagus Anti Bau Gel Lemari & Rak Pewangi Ruangan 180 gram,Perawatan Rumah,Pengharum Ruangan,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Distribusi Surya Kencana,8 Mar 2025,Batch 11,Yes,Dry
1158,Bagus Anti Bau Kulkas Pewangi Ruangan 120 gram,Perawatan Rumah,Pengharum Ruangan,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Distribusi Surya Kencana,8 Mar 2025,Batch 11,Yes,Dry
15406,Bagus Anti Bau Lemari 50gr/Pewangi Ruangan 50 gram,Perawatan Rumah,Kapur Barus,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Distribusi Surya Kencana,8 Mar 2025,Batch 12,Yes,Dry
1157,Bagus Anti Bau Mobil Pewangi Ruangan 120 gram,Otomotif,Pewangi Mobil,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Distribusi Surya Kencana,8 Mar 2025,Batch 11,Yes,Dry
1160,Bagus Anti Bau Sepatu 4x25gr,Perawatan Rumah,Pengharum Ruangan,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Distribusi Surya Kencana,8 Mar 2025,Batch 12,Yes,Dry
1083,Bagus Anti Bau Toilet Pewangi Kamar Mandi 100 gram,Perawatan Rumah,Pengharum Ruangan,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Distribusi Surya Kencana,8 Mar 2025,Batch 09,Yes,Dry
1087,Bagus Cling Wrap Box Plastik Pembungkus Plastic Wrap 30cm x 30m/Perlengkapan Dapur 1 Box,Kebutuhan Dapur,Plastic Wrap,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Distribusi Surya Kencana,8 Mar 2025,Batch 11,Yes,Dry
1088,Bagus Cling Wrap Refill Plastik Pembungkus Plastic Wrap 30cm x 30m/Perlengkapan Dapur 1 Pack,Kebutuhan Dapur,Plastic Wrap,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Distribusi Surya Kencana,8 Mar 2025,Batch 12,Yes,Dry
41497,Bagus Fresh 99 Floor Cleaner Apple Peony Pouch 575 mL 575 ml,Perawatan Rumah,Pembersih Lantai,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Distribusi Surya Kencana,8 Mar 2025,Batch 10,Yes,Dry
41496,Bagus Fresh 99 Floor Cleaner Citronella Pouch 575 mL 575 ml,Perawatan Rumah,Pembersih Lantai,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Distribusi Surya Kencana,8 Mar 2025,Batch 10,Yes,Dry
41495,Bagus Fresh 99 Floor Cleaner Peach Blossom Pouch 575 mL 575 ml,Perawatan Rumah,Pembersih Lantai,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Distribusi Surya Kencana,8 Mar 2025,Batch 10,Yes,Dry
41493,Bagus Fresh 99 Karbol Wangi Eucalyptus Pouch 575 mL 575 ml,Perawatan Rumah,Pembersih Lantai,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Distribusi Surya Kencana,8 Mar 2025,Batch 10,Yes,Dry
41492,Bagus Fresh 99 Karbol Wangi Lavender Pouch 575 mL 575 ml,Perawatan Rumah,Pembersih Lantai,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Distribusi Surya Kencana,8 Mar 2025,Batch 10,Yes,Dry
41494,Bagus Fresh 99 Karbol Wangi Pine Pouch 575 mL 575 ml,Perawatan Rumah,Pembersih Lantai,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Distribusi Surya Kencana,8 Mar 2025,Batch 10,Yes,Dry
40700,Bagus Fresh Air Freshener Pouch Teh Keraton 50gr 50 gram,Perawatan Rumah,Pengharum Ruangan,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Distribusi Surya Kencana,8 Mar 2025,Batch 10,Yes,Dry
25745,Bagus Jumbo With Case/Kapur Barus,Perawatan Rumah,Pengharum Ruangan,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Distribusi Surya Kencana,8 Mar 2025,Batch 11,Yes,Dry
15448,Bagus Kamper Toilet Colour Ball/Pewangi Ruangan 6 pcs,Perawatan Rumah,Kapur Barus,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Distribusi Surya Kencana,8 Mar 2025,Batch 09,Yes,Dry
1096,Bagus Kantong Sampah L 80x90cm 70L Gold/White/Gray Trash Bag 8 pcs,Kebutuhan Dapur,Kantong Sampah,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Distribusi Surya Kencana,8 Mar 2025,Batch 09,Yes,Dry
1095,Bagus Kantong Sampah M 65x80cm 45L Gold/White/Gray Trash Bag 10 pcs,Kebutuhan Dapur,Kantong Sampah,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Distribusi Surya Kencana,8 Mar 2025,Batch 08,Yes,Dry
1097,Bagus Kantong Sampah XL 90x100cm 90L Gold/White/Gray Perlengkapan Dapur 6 pcs,Kebutuhan Dapur,Kantong Sampah,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Distribusi Surya Kencana,8 Mar 2025,Batch 09,Yes,Dry
1098,Bagus Kantong Sampah XXL 100x120cm 120L Gold/White/Gray Perlengkapan Dapur 5 pcs,Kebutuhan Dapur,Kantong Sampah,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Distribusi Surya Kencana,8 Mar 2025,Batch 10,Yes,Dry
1079,Bagus Kapur Ajaib Anti Kecoa & Semut/Pembasmi Serangga 12 pcs,Perawatan Rumah,Pembasmi Serangga,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Distribusi Surya Kencana,8 Mar 2025,Batch 12,Yes,Dry
610,Bagus Lem Ajaib Perangkap Tikus/Pembasmi Serangga 1 Pack,Perawatan Rumah,Pembasmi Serangga,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Distribusi Surya Kencana,8 Mar 2025,Batch 09,Yes,Dry
3834,Bagus Magic Sponge isi 2pcs/Perlengkapan Dapur 1 Pack,Tata Rumah,Alat pembersih,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Distribusi Surya Kencana,8 Mar 2025,Batch 11,Yes,Dry
3828,Bagus Magic Sponge/Perlengkapan Dapur 3 pcs,Tata Rumah,Alat pembersih,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Distribusi Surya Kencana,8 Mar 2025,Batch 11,Yes,Dry
8895,Bagus Micromate Lint Roller Cap/Kebutuhan Pakaian 1 pcs,Perlengkapan Pakaian,Pembersih Pakaian,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Distribusi Surya Kencana,8 Mar 2025,Batch 01,Yes,Dry
8896,Bagus Micromate Lint Roller Refill 2's/Kebutuhan Pakaian 1 pcs,Perlengkapan Pakaian,Pembersih Pakaian,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Distribusi Surya Kencana,8 Mar 2025,Batch 12,Yes,Dry
1081,Bagus Para Kamper Kapur Barus 300 gram,Perawatan Rumah,Kapur Barus,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Distribusi Surya Kencana,8 Mar 2025,Batch 09,Yes,Dry
1082,Bagus Para Mothballs/Kapur Barus 150 gram,Perawatan Rumah,Kapur Barus,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Distribusi Surya Kencana,8 Mar 2025,Batch 12,Yes,Dry
15509,Bagus Sarung Tangan Plastik 15/Perlengkapan Dapur 100 pcs,Tata Rumah,Alat pembersih,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Distribusi Surya Kencana,8 Mar 2025,Batch 09,Yes,Dry
3829,Bagus Sarung Tangan Plastik isi 100 Pcs/Perlengkapan Dapur 1 Pack,Tata Rumah,Alat pembersih,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Distribusi Surya Kencana,8 Mar 2025,Batch 08,Yes,Dry
15512,Bagus Serap Air Refill Non Perfumed 450 ml,Perawatan Rumah,Kapur Barus,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Distribusi Surya Kencana,8 Mar 2025,Batch 03,Yes,Dry
1080,Bagus Serapair Charcoal Square Box Pewangi Ruangan 450 ml,Perawatan Rumah,Kapur Barus,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Distribusi Surya Kencana,8 Mar 2025,Batch 10,Yes,Dry
9958,Bagus Serapair Hanger/Pewangi Ruangan 400 ml,Perawatan Rumah,Kapur Barus,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Distribusi Surya Kencana,8 Mar 2025,Batch 11,Yes,Dry
1084,Bagus Serapair Square Box 700ml Charcoal/Pewangi Ruangan 1 Box,Perawatan Rumah,Kapur Barus,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Distribusi Surya Kencana,8 Mar 2025,Batch 09,Yes,Dry
1582,Bagus Sibiru Pembersih Toilet Kloset 100 gram,Perawatan Rumah,Pembersih Lantai,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Distribusi Surya Kencana,8 Mar 2025,Batch 08,Yes,Dry
29859,Bagus Table Cloth Peralatan Dapur 6 pcs,Tata Rumah,Alat pembersih,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Distribusi Surya Kencana,8 Mar 2025,Batch 11,Yes,Dry
1091,Bagus Zipperbag 17cm x 15cm 30S 1 Box,Kebutuhan Dapur,Plastic Wrap,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Distribusi Surya Kencana,8 Mar 2025,Batch 09,Yes,Dry
1092,Bagus Zipperbag 18cm x 20cm 25S 1 Box,Kebutuhan Dapur,Plastic Wrap,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Distribusi Surya Kencana,8 Mar 2025,Batch 09,Yes,Dry
1093,Bagus Zipperbag 25cm x 35cm 15S 1 Box,Kebutuhan Dapur,Plastic Wrap,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Distribusi Surya Kencana,8 Mar 2025,Batch 09,Yes,Dry
12804,Swallow Floral Fresh/Pewangi Ruangan 6 pcs,Perawatan Rumah,Kapur Barus,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Distribusi Surya Kencana,8 Mar 2025,Batch 11,Yes,Dry
